Day of Created At,Id,Type,Teams Count
"18 January, 2019",25197,student,0
"18 January, 2019",25198,student,0
"18 January, 2019",25199,student,1
"18 January, 2019",25200,student,1
"18 January, 2019",25201,student,1
"18 January, 2019",25202,student,0
"18 January, 2019",25203,student,0
"18 January, 2019",25205,student,1
"18 January, 2019",25206,student,1
"18 January, 2019",25207,student,1
"18 January, 2019",25208,student,1
"18 January, 2019",25209,student,0
"19 January, 2019",25216,student,1
"19 January, 2019",25217,student,1
"19 January, 2019",25218,student,0
"19 January, 2019",25219,student,1
"19 January, 2019",25220,student,1
"19 January, 2019",25221,student,1
"19 January, 2019",25222,student,1
"19 January, 2019",25223,student,1
"19 January, 2019",25224,student,1
"19 January, 2019",25225,student,1
"19 January, 2019",25226,student,0
"19 January, 2019",25227,student,3
"19 January, 2019",25228,student,0
"19 January, 2019",25229,student,0
"19 January, 2019",25230,student,1
"19 January, 2019",25231,student,0
"19 January, 2019",25232,student,1
"20 January, 2019",25235,student,1
"20 January, 2019",25236,student,1
"20 January, 2019",25237,student,0
"20 January, 2019",25238,student,0
"20 January, 2019",25239,student,1
"20 January, 2019",25240,student,1
"20 January, 2019",25241,student,1
"20 January, 2019",25242,student,0
"20 January, 2019",25243,student,1
"20 January, 2019",25244,student,0
"20 January, 2019",25245,student,1
"20 January, 2019",25246,student,0
"20 January, 2019",25247,student,0
"20 January, 2019",25249,student,1
"20 January, 2019",25250,student,1
"20 January, 2019",25251,student,0
"20 January, 2019",25252,student,1
"20 January, 2019",25253,student,0
"20 January, 2019",25254,student,1
"21 January, 2019",25255,student,2
"21 January, 2019",25257,student,0
"21 January, 2019",25258,student,1
"21 January, 2019",25259,student,0
"21 January, 2019",25260,student,1
"21 January, 2019",25262,student,0
"21 January, 2019",25263,student,1
"21 January, 2019",25264,student,1
"21 January, 2019",25265,student,1
"21 January, 2019",25266,student,0
"21 January, 2019",25267,student,1
"21 January, 2019",25268,student,0
"21 January, 2019",25269,student,1
"21 January, 2019",25270,student,1
"21 January, 2019",25275,student,1
"21 January, 2019",25276,student,1
"21 January, 2019",25277,student,1
"21 January, 2019",25278,student,1
"21 January, 2019",25279,student,1
"21 January, 2019",25281,student,0
"21 January, 2019",25282,student,1
"21 January, 2019",25284,student,0
"21 January, 2019",25285,student,1
"21 January, 2019",25286,student,1
"21 January, 2019",25287,student,0
"21 January, 2019",25288,student,0
"21 January, 2019",25289,student,1
"21 January, 2019",25290,student,1
"21 January, 2019",25291,student,1
"21 January, 2019",25292,student,1
"21 January, 2019",25293,student,0
"21 January, 2019",25294,student,1
"21 January, 2019",25295,student,0
"21 January, 2019",25296,student,1
"21 January, 2019",25298,student,0
"21 January, 2019",25299,student,1
"21 January, 2019",25300,student,1
"21 January, 2019",25301,student,1
"21 January, 2019",25302,student,1
"21 January, 2019",25303,student,0
"21 January, 2019",25304,student,0
"21 January, 2019",25305,student,0
"21 January, 2019",25306,student,0
"21 January, 2019",25307,student,1
"21 January, 2019",25308,student,0
"21 January, 2019",25309,student,0
"21 January, 2019",25310,student,1
"21 January, 2019",25311,student,0
"21 January, 2019",25312,student,0
"21 January, 2019",25313,student,0
"21 January, 2019",25314,student,0
"21 January, 2019",25315,student,1
"21 January, 2019",25316,student,1
"21 January, 2019",25317,student,1
"21 January, 2019",25318,student,1
"22 January, 2019",25320,student,1
"22 January, 2019",25322,student,0
"22 January, 2019",25323,student,1
"22 January, 2019",25324,student,1
"22 January, 2019",25325,student,0
"22 January, 2019",25326,student,1
"22 January, 2019",25327,student,1
"22 January, 2019",25328,student,0
"22 January, 2019",25329,student,1
"22 January, 2019",25330,student,1
"22 January, 2019",25331,student,0
"22 January, 2019",25332,student,1
"22 January, 2019",25333,student,1
"22 January, 2019",25335,student,1
"22 January, 2019",25336,student,0
"22 January, 2019",25337,student,1
"22 January, 2019",25338,student,1
"22 January, 2019",25339,student,1
"22 January, 2019",25340,student,1
"22 January, 2019",25341,student,1
"22 January, 2019",25342,student,0
"22 January, 2019",25343,student,0
"22 January, 2019",25344,student,0
"22 January, 2019",25345,student,1
"22 January, 2019",25346,student,1
"22 January, 2019",25347,student,0
"22 January, 2019",25350,student,1
"22 January, 2019",25352,student,0
"22 January, 2019",25355,student,0
"22 January, 2019",25356,student,0
"22 January, 2019",25357,student,1
"22 January, 2019",25358,student,0
"22 January, 2019",25359,student,1
"22 January, 2019",25362,student,0
"22 January, 2019",25364,student,0
"22 January, 2019",25365,student,0
"22 January, 2019",25366,student,1
"22 January, 2019",25367,student,1
"22 January, 2019",25368,student,0
"22 January, 2019",25369,student,1
"22 January, 2019",25370,student,0
"22 January, 2019",25371,student,1
"22 January, 2019",25372,student,0
"22 January, 2019",25373,student,0
"22 January, 2019",25374,student,1
"22 January, 2019",25375,student,1
"22 January, 2019",25376,student,0
"22 January, 2019",25377,student,0
"22 January, 2019",25378,student,0
"22 January, 2019",25379,student,0
"22 January, 2019",25380,student,1
"22 January, 2019",25381,student,0
"22 January, 2019",25382,student,0
"22 January, 2019",25383,student,0
"22 January, 2019",25384,student,1
"22 January, 2019",25385,student,0
"22 January, 2019",25386,student,0
"22 January, 2019",25387,student,0
"22 January, 2019",25388,student,1
"22 January, 2019",25389,student,0
"22 January, 2019",25390,student,0
"22 January, 2019",25391,student,0
"22 January, 2019",25392,student,0
"22 January, 2019",25393,student,0
"22 January, 2019",25394,student,1
"22 January, 2019",25395,student,0
"22 January, 2019",25396,student,0
"22 January, 2019",25397,student,0
"22 January, 2019",25398,student,0
"22 January, 2019",25399,student,0
"22 January, 2019",25400,student,0
"22 January, 2019",25401,student,0
"22 January, 2019",25402,student,0
"22 January, 2019",25403,student,1
"22 January, 2019",25404,student,0
"22 January, 2019",25405,student,0
"22 January, 2019",25406,student,1
"22 January, 2019",25407,student,0
"22 January, 2019",25408,student,0
"22 January, 2019",25409,student,0
"22 January, 2019",25410,student,0
"22 January, 2019",25411,student,0
"22 January, 2019",25412,student,0
"22 January, 2019",25413,student,0
"22 January, 2019",25414,student,0
"22 January, 2019",25415,student,1
"22 January, 2019",25416,student,1
"22 January, 2019",25417,student,1
"22 January, 2019",25418,student,0
"22 January, 2019",25419,student,0
"22 January, 2019",25420,student,0
"22 January, 2019",25421,student,0
"22 January, 2019",25423,student,1
"22 January, 2019",25424,student,0
"22 January, 2019",25425,student,0
"22 January, 2019",25426,student,0
"22 January, 2019",25427,student,0
"22 January, 2019",25428,student,0
"22 January, 2019",25429,student,0
"22 January, 2019",25430,student,0
"22 January, 2019",25431,student,1
"22 January, 2019",25432,student,1
"22 January, 2019",25433,student,0
"22 January, 2019",25434,student,0
"22 January, 2019",25435,student,0
"22 January, 2019",25436,student,0
"22 January, 2019",25437,student,0
"22 January, 2019",25438,student,1
"22 January, 2019",25439,student,1
"22 January, 2019",25440,student,1
"22 January, 2019",25441,student,1
"22 January, 2019",25442,student,0
"22 January, 2019",25444,student,0
"22 January, 2019",25445,student,0
"22 January, 2019",25446,student,1
"22 January, 2019",25447,student,1
"22 January, 2019",25448,student,1
"22 January, 2019",25450,student,1
"22 January, 2019",25451,student,1
"22 January, 2019",25452,student,1
"22 January, 2019",25453,student,1
"22 January, 2019",25456,student,0
"22 January, 2019",25457,student,0
"22 January, 2019",25458,student,0
"22 January, 2019",25459,student,1
"22 January, 2019",25460,student,1
"23 January, 2019",25461,student,1
"23 January, 2019",25462,student,1
"23 January, 2019",25463,student,1
"23 January, 2019",25464,student,0
"23 January, 2019",25465,student,0
"23 January, 2019",25466,student,1
"23 January, 2019",25467,student,0
"23 January, 2019",25468,student,1
"23 January, 2019",25469,student,0
"23 January, 2019",25470,student,0
"23 January, 2019",25471,student,0
"23 January, 2019",25473,student,0
"23 January, 2019",25474,student,1
"23 January, 2019",25475,student,1
"23 January, 2019",25476,student,1
"23 January, 2019",25477,student,0
"23 January, 2019",25479,student,1
"23 January, 2019",25480,student,0
"23 January, 2019",25481,student,2
"23 January, 2019",25482,student,1
"23 January, 2019",25483,student,1
"23 January, 2019",25484,student,0
"23 January, 2019",25485,student,2
"23 January, 2019",25486,student,0
"23 January, 2019",25488,student,0
"23 January, 2019",25489,student,1
"23 January, 2019",25490,student,1
"23 January, 2019",25491,student,1
"23 January, 2019",25492,student,1
"23 January, 2019",25493,student,1
"23 January, 2019",25494,student,0
"23 January, 2019",25495,student,0
"23 January, 2019",25497,student,1
"23 January, 2019",25498,student,1
"23 January, 2019",25499,student,1
"23 January, 2019",25500,student,1
"23 January, 2019",25501,student,1
"23 January, 2019",25502,student,1
"23 January, 2019",25503,student,1
"23 January, 2019",25504,student,1
"23 January, 2019",25505,student,1
"23 January, 2019",25506,student,1
"23 January, 2019",25507,student,1
"23 January, 2019",25508,student,0
"23 January, 2019",25509,student,0
"23 January, 2019",25510,student,1
"23 January, 2019",25511,student,0
"23 January, 2019",25512,student,0
"23 January, 2019",25513,student,1
"23 January, 2019",25514,student,0
"23 January, 2019",25515,student,0
"23 January, 2019",25516,student,2
"23 January, 2019",25517,student,1
"23 January, 2019",25518,student,0
"23 January, 2019",25519,student,1
"23 January, 2019",25520,student,0
"23 January, 2019",25521,student,1
"23 January, 2019",25522,student,1
"23 January, 2019",25523,student,0
"23 January, 2019",25524,student,1
"23 January, 2019",25526,student,0
"23 January, 2019",25527,student,1
"23 January, 2019",25528,student,1
"23 January, 2019",25529,student,1
"23 January, 2019",25531,student,0
"23 January, 2019",25532,student,1
"23 January, 2019",25533,student,1
"23 January, 2019",25534,student,1
"23 January, 2019",25539,student,0
"23 January, 2019",25541,student,1
"23 January, 2019",25542,student,0
"23 January, 2019",25543,student,0
"23 January, 2019",25544,student,1
"23 January, 2019",25545,student,1
"23 January, 2019",25546,student,1
"23 January, 2019",25547,student,0
"23 January, 2019",25548,student,1
"23 January, 2019",25549,student,1
"23 January, 2019",25550,student,1
"23 January, 2019",25551,student,1
"23 January, 2019",25552,student,1
"23 January, 2019",25553,student,0
"23 January, 2019",25554,student,1
"23 January, 2019",25555,student,0
"23 January, 2019",25556,student,1
"23 January, 2019",25557,student,1
"23 January, 2019",25558,student,1
"23 January, 2019",25559,student,1
"23 January, 2019",25560,student,1
"23 January, 2019",25563,student,0
"23 January, 2019",25564,student,0
"23 January, 2019",25566,student,0
"23 January, 2019",25567,student,0
"23 January, 2019",25568,student,0
"23 January, 2019",25569,student,0
"23 January, 2019",25570,student,0
"23 January, 2019",25571,student,1
"23 January, 2019",25572,student,0
"24 January, 2019",25573,student,0
"24 January, 2019",25574,student,0
"24 January, 2019",25575,student,1
"24 January, 2019",25576,student,0
"24 January, 2019",25577,student,1
"24 January, 2019",25578,student,0
"24 January, 2019",25579,student,0
"24 January, 2019",25580,student,0
"24 January, 2019",25581,student,0
"24 January, 2019",25582,student,1
"24 January, 2019",25583,student,0
"24 January, 2019",25584,student,1
"24 January, 2019",25585,student,0
"24 January, 2019",25586,student,0
"24 January, 2019",25587,student,1
"24 January, 2019",25588,student,1
"24 January, 2019",25589,student,1
"24 January, 2019",25590,student,1
"24 January, 2019",25591,student,1
"24 January, 2019",25592,student,1
"24 January, 2019",25593,student,1
"24 January, 2019",25594,student,1
"24 January, 2019",25595,student,1
"24 January, 2019",25596,student,1
"24 January, 2019",25597,student,0
"24 January, 2019",25598,student,1
"24 January, 2019",25599,student,1
"24 January, 2019",25600,student,0
"24 January, 2019",25601,student,1
"24 January, 2019",25602,student,1
"24 January, 2019",25603,student,1
"24 January, 2019",25604,student,0
"24 January, 2019",25605,student,1
"24 January, 2019",25607,student,1
"24 January, 2019",25608,student,0
"24 January, 2019",25609,student,0
"24 January, 2019",25610,student,1
"24 January, 2019",25611,student,1
"24 January, 2019",25612,student,0
"24 January, 2019",25613,student,0
"24 January, 2019",25614,student,1
"24 January, 2019",25615,student,0
"24 January, 2019",25616,student,1
"24 January, 2019",25617,student,0
"24 January, 2019",25618,student,1
"24 January, 2019",25619,student,1
"24 January, 2019",25620,student,0
"24 January, 2019",25622,student,0
"24 January, 2019",25623,student,0
"24 January, 2019",25624,student,1
"24 January, 2019",25625,student,1
"24 January, 2019",25626,student,1
"24 January, 2019",25631,student,1
"24 January, 2019",25632,student,1
"24 January, 2019",25633,student,0
"24 January, 2019",25634,student,0
"24 January, 2019",25635,student,1
"24 January, 2019",25636,student,1
"24 January, 2019",25637,student,0
"24 January, 2019",25638,student,0
"24 January, 2019",25639,student,0
"24 January, 2019",25641,student,0
"24 January, 2019",25642,student,0
"24 January, 2019",25644,student,1
"24 January, 2019",25645,student,1
"24 January, 2019",25646,student,0
"24 January, 2019",25647,student,1
"24 January, 2019",25648,student,1
"24 January, 2019",25649,student,1
"24 January, 2019",25651,student,0
"24 January, 2019",25652,student,1
"24 January, 2019",25653,student,1
"24 January, 2019",25654,student,1
"24 January, 2019",25655,student,0
"24 January, 2019",25656,student,1
"24 January, 2019",25659,student,1
"24 January, 2019",25660,student,1
"24 January, 2019",25664,student,0
"24 January, 2019",25665,student,1
"24 January, 2019",25666,student,1
"24 January, 2019",25667,student,1
"24 January, 2019",25668,student,0
"24 January, 2019",25669,student,1
"24 January, 2019",25670,student,1
"24 January, 2019",25671,student,0
"24 January, 2019",25673,student,2
"25 January, 2019",25677,student,1
"25 January, 2019",25678,student,1
"25 January, 2019",25681,student,0
"25 January, 2019",25683,student,1
"25 January, 2019",25691,student,0
"25 January, 2019",25692,student,0
"25 January, 2019",25693,student,0
"25 January, 2019",25694,student,0
"25 January, 2019",25695,student,1
"25 January, 2019",25696,student,1
"25 January, 2019",25697,student,0
"25 January, 2019",25699,student,0
"25 January, 2019",25700,student,0
"25 January, 2019",25701,student,0
"25 January, 2019",25702,student,0
"25 January, 2019",25703,student,0
"25 January, 2019",25704,student,1
"25 January, 2019",25705,student,0
"25 January, 2019",25706,student,1
"26 January, 2019",25707,student,0
"26 January, 2019",25708,student,0
"26 January, 2019",25709,student,1
"26 January, 2019",25710,student,1
"26 January, 2019",25711,student,1
"26 January, 2019",25712,student,1
"26 January, 2019",25713,student,1
"26 January, 2019",25714,student,1
"26 January, 2019",25715,student,1
"26 January, 2019",25716,student,1
"26 January, 2019",25717,student,0
"26 January, 2019",25718,student,1
"26 January, 2019",25719,student,0
"26 January, 2019",25720,student,1
"26 January, 2019",25721,student,0
"26 January, 2019",25722,student,0
"26 January, 2019",25723,student,1
"26 January, 2019",25724,student,0
"26 January, 2019",25725,student,1
"26 January, 2019",25726,student,0
"26 January, 2019",25727,student,1
"26 January, 2019",25728,student,0
"26 January, 2019",25729,student,1
"26 January, 2019",25730,student,0
"26 January, 2019",25731,student,2
"26 January, 2019",25732,student,0
"26 January, 2019",25733,student,2
"26 January, 2019",25734,student,0
"26 January, 2019",25735,student,1
"26 January, 2019",25736,student,1
"26 January, 2019",25737,student,0
"26 January, 2019",25738,student,1
"26 January, 2019",25739,student,1
"26 January, 2019",25740,student,1
"26 January, 2019",25741,student,1
"26 January, 2019",25742,student,1
"26 January, 2019",25743,student,0
"26 January, 2019",25744,student,1
"26 January, 2019",25745,student,1
"26 January, 2019",25746,student,1
"26 January, 2019",25747,student,0
"26 January, 2019",25748,student,0
"26 January, 2019",25749,student,0
"26 January, 2019",25750,student,1
"26 January, 2019",25751,student,0
"26 January, 2019",25752,student,1
"26 January, 2019",25753,student,0
"27 January, 2019",25754,student,1
"27 January, 2019",25755,student,2
"27 January, 2019",25756,student,0
"27 January, 2019",25757,student,1
"27 January, 2019",25758,student,1
"27 January, 2019",25759,student,1
"27 January, 2019",25760,student,1
"27 January, 2019",25761,student,1
"27 January, 2019",25762,student,1
"28 January, 2019",25763,student,0
"28 January, 2019",25764,student,1
"28 January, 2019",25765,student,1
"28 January, 2019",25766,student,3
"28 January, 2019",25767,student,0
"28 January, 2019",25768,student,1
"28 January, 2019",25769,student,1
"28 January, 2019",25770,student,0
"28 January, 2019",25771,student,1
"28 January, 2019",25772,student,1
"28 January, 2019",25773,student,1
"28 January, 2019",25774,student,1
"28 January, 2019",25775,student,1
"28 January, 2019",25776,student,0
"28 January, 2019",25777,student,1
"28 January, 2019",25778,student,0
"28 January, 2019",25779,student,1
"28 January, 2019",25780,student,0
"28 January, 2019",25781,student,0
"28 January, 2019",25782,student,0
"28 January, 2019",25783,student,1
"28 January, 2019",25784,student,1
"28 January, 2019",25785,student,0
"28 January, 2019",25786,student,0
"28 January, 2019",25787,student,1
"28 January, 2019",25789,student,1
"28 January, 2019",25793,student,1
"28 January, 2019",25794,student,1
"28 January, 2019",25795,student,1
"28 January, 2019",25796,student,1
"28 January, 2019",25800,student,1
"28 January, 2019",25801,student,1
"28 January, 2019",25803,student,1
"28 January, 2019",25804,student,1
"28 January, 2019",25805,student,1
"28 January, 2019",25806,student,1
"28 January, 2019",25808,student,1
"28 January, 2019",25809,student,1
"28 January, 2019",25810,student,1
"28 January, 2019",25811,student,1
"28 January, 2019",25813,student,2
"28 January, 2019",25817,student,1
"28 January, 2019",25822,student,1
"28 January, 2019",25826,student,1
"28 January, 2019",25830,student,1
"28 January, 2019",25831,student,1
"28 January, 2019",25832,student,1
"28 January, 2019",25835,student,0
"28 January, 2019",25836,student,1
"28 January, 2019",25840,student,1
"28 January, 2019",25844,student,1
"28 January, 2019",25847,student,1
"28 January, 2019",25849,student,1
"28 January, 2019",25850,student,1
"28 January, 2019",25854,student,0
"28 January, 2019",25857,student,1
"28 January, 2019",25858,student,1
"28 January, 2019",25860,student,3
"28 January, 2019",25868,student,1
"28 January, 2019",25869,student,0
"28 January, 2019",25871,student,1
"28 January, 2019",25873,student,1
"28 January, 2019",25874,student,1
"28 January, 2019",25875,student,0
"28 January, 2019",25876,student,1
"28 January, 2019",25877,student,0
"28 January, 2019",25881,student,1
"28 January, 2019",25889,student,1
"28 January, 2019",25891,student,1
"28 January, 2019",25894,student,1
"28 January, 2019",25895,student,1
"28 January, 2019",25898,student,1
"28 January, 2019",25901,student,1
"28 January, 2019",25902,student,1
"28 January, 2019",25906,student,1
"28 January, 2019",25907,student,1
"28 January, 2019",25913,student,0
"29 January, 2019",25914,student,1
"29 January, 2019",25915,student,1
"29 January, 2019",25916,student,3
"29 January, 2019",25917,student,1
"29 January, 2019",25918,student,0
"29 January, 2019",25919,student,0
"29 January, 2019",25920,student,1
"29 January, 2019",25921,student,1
"29 January, 2019",25922,student,0
"29 January, 2019",25924,student,0
"29 January, 2019",25926,student,1
"29 January, 2019",25927,student,1
"29 January, 2019",25928,student,1
"29 January, 2019",25929,student,0
"29 January, 2019",25930,student,0
"29 January, 2019",25931,student,0
"29 January, 2019",25932,student,0
"29 January, 2019",25933,student,0
"29 January, 2019",25934,student,0
"29 January, 2019",25935,student,0
"29 January, 2019",25936,student,0
"29 January, 2019",25937,student,0
"29 January, 2019",25938,student,0
"29 January, 2019",25939,student,0
"29 January, 2019",25940,student,0
"29 January, 2019",25941,student,0
"29 January, 2019",25942,student,0
"29 January, 2019",25943,student,0
"29 January, 2019",25944,student,0
"29 January, 2019",25945,student,0
"29 January, 2019",25946,student,0
"29 January, 2019",25947,student,0
"29 January, 2019",25948,student,0
"29 January, 2019",25949,student,0
"29 January, 2019",25952,student,0
"29 January, 2019",25953,student,1
"29 January, 2019",25954,student,1
"29 January, 2019",25955,student,1
"29 January, 2019",25956,student,1
"29 January, 2019",25957,student,1
"29 January, 2019",25960,student,1
"29 January, 2019",25961,student,0
"29 January, 2019",25962,student,1
"29 January, 2019",25963,student,0
"29 January, 2019",25964,student,0
"29 January, 2019",25965,student,0
"29 January, 2019",25966,student,0
"29 January, 2019",25967,student,0
"29 January, 2019",25968,student,0
"29 January, 2019",25969,student,0
"29 January, 2019",25970,student,0
"29 January, 2019",25971,student,1
"29 January, 2019",25972,student,0
"29 January, 2019",25973,student,0
"29 January, 2019",25974,student,0
"29 January, 2019",25975,student,0
"29 January, 2019",25976,student,0
"29 January, 2019",25977,student,0
"29 January, 2019",25978,student,0
"29 January, 2019",25979,student,1
"29 January, 2019",25981,student,1
"29 January, 2019",25982,student,1
"29 January, 2019",25983,student,1
"29 January, 2019",25984,student,1
"29 January, 2019",25985,student,0
"29 January, 2019",25986,student,0
"29 January, 2019",25987,student,0
"29 January, 2019",25988,student,0
"29 January, 2019",25989,student,0
"29 January, 2019",25990,student,1
"29 January, 2019",25991,student,0
"29 January, 2019",25992,student,0
"29 January, 2019",25993,student,0
"29 January, 2019",25994,student,0
"29 January, 2019",25995,student,0
"29 January, 2019",25996,student,0
"29 January, 2019",25997,student,0
"29 January, 2019",25998,student,0
"29 January, 2019",25999,student,0
"29 January, 2019",26000,student,1
"29 January, 2019",26001,student,1
"29 January, 2019",26002,student,0
"29 January, 2019",26004,student,0
"29 January, 2019",26005,student,1
"29 January, 2019",26006,student,1
"29 January, 2019",26007,student,1
"29 January, 2019",26008,student,0
"29 January, 2019",26009,student,1
"29 January, 2019",26011,student,1
"29 January, 2019",26012,student,0
"29 January, 2019",26013,student,1
"29 January, 2019",26015,student,1
"29 January, 2019",26016,student,1
"30 January, 2019",26018,student,1
"30 January, 2019",26019,student,1
"30 January, 2019",26020,student,1
"30 January, 2019",26021,student,0
"30 January, 2019",26022,student,1
"30 January, 2019",26023,student,1
"30 January, 2019",26024,student,1
"30 January, 2019",26025,student,1
"30 January, 2019",26026,student,1
"30 January, 2019",26027,student,1
"30 January, 2019",26028,student,1
"30 January, 2019",26029,student,1
"30 January, 2019",26030,student,1
"30 January, 2019",26031,student,1
"30 January, 2019",26032,student,1
"30 January, 2019",26033,student,1
"30 January, 2019",26034,student,1
"30 January, 2019",26036,student,1
"30 January, 2019",26037,student,0
"30 January, 2019",26038,student,1
"30 January, 2019",26039,student,0
"30 January, 2019",26040,student,1
"30 January, 2019",26041,student,1
"30 January, 2019",26042,student,1
"30 January, 2019",26043,student,1
"30 January, 2019",26044,student,1
"30 January, 2019",26045,student,1
"30 January, 2019",26046,student,1
"30 January, 2019",26049,student,0
"30 January, 2019",26050,student,1
"30 January, 2019",26051,student,1
"30 January, 2019",26056,student,0
"30 January, 2019",26057,student,0
"30 January, 2019",26058,student,1
"30 January, 2019",26059,student,1
"30 January, 2019",26060,student,1
"30 January, 2019",26061,student,1
"30 January, 2019",26062,student,0
"30 January, 2019",26063,student,1
"30 January, 2019",26064,student,1
"30 January, 2019",26065,student,1
"30 January, 2019",26066,student,1
"30 January, 2019",26067,student,1
"30 January, 2019",26068,student,1
"30 January, 2019",26069,student,1
"30 January, 2019",26072,student,1
"30 January, 2019",26075,student,1
"30 January, 2019",26076,student,1
"30 January, 2019",26078,student,1
"30 January, 2019",26079,student,1
"30 January, 2019",26080,student,1
"30 January, 2019",26083,student,1
"30 January, 2019",26084,student,1
"30 January, 2019",26085,student,0
"31 January, 2019",26086,student,0
"31 January, 2019",26087,student,1
"31 January, 2019",26089,student,0
"31 January, 2019",26090,student,0
"31 January, 2019",26091,student,1
"31 January, 2019",26092,student,1
"31 January, 2019",26093,student,1
"31 January, 2019",26094,student,1
"31 January, 2019",26095,student,1
"31 January, 2019",26096,student,1
"31 January, 2019",26097,student,0
"31 January, 2019",26098,student,0
"31 January, 2019",26099,student,1
"31 January, 2019",26100,student,0
"31 January, 2019",26101,student,1
"31 January, 2019",26102,student,0
"31 January, 2019",26103,student,1
"31 January, 2019",26104,student,1
"31 January, 2019",26105,student,1
"31 January, 2019",26106,student,0
"31 January, 2019",26108,student,0
"31 January, 2019",26109,student,0
"31 January, 2019",26110,student,0
"31 January, 2019",26111,student,0
"31 January, 2019",26112,student,0
"31 January, 2019",26113,student,0
"31 January, 2019",26117,student,1
"31 January, 2019",26119,student,0
"31 January, 2019",26123,student,1
"31 January, 2019",26124,student,0
"31 January, 2019",26126,student,2
"31 January, 2019",26127,student,1
"31 January, 2019",26128,student,0
"31 January, 2019",26130,student,0
"31 January, 2019",26132,student,1
"31 January, 2019",26133,student,1
"1 February, 2019",26134,student,1
"1 February, 2019",26136,student,1
"1 February, 2019",26137,student,1
"1 February, 2019",26138,student,1
"1 February, 2019",26139,student,1
"1 February, 2019",26140,student,1
"1 February, 2019",26142,student,1
"1 February, 2019",26143,student,1
"1 February, 2019",26150,student,1
"1 February, 2019",26156,student,0
"1 February, 2019",26157,student,0
"1 February, 2019",26158,student,1
"1 February, 2019",26159,student,0
"1 February, 2019",26160,student,0
"1 February, 2019",26161,student,0
"1 February, 2019",26162,student,0
"1 February, 2019",26165,student,1
"1 February, 2019",26166,student,0
"2 February, 2019",26168,student,0
"2 February, 2019",26170,student,1
"2 February, 2019",26171,student,1
"2 February, 2019",26172,student,1
"2 February, 2019",26173,student,0
"2 February, 2019",26174,student,0
"2 February, 2019",26175,student,0
"2 February, 2019",26177,student,1
"2 February, 2019",26178,student,1
"2 February, 2019",26180,student,0
"2 February, 2019",26181,student,1
"2 February, 2019",26182,student,0
"3 February, 2019",26183,student,0
"3 February, 2019",26184,student,1
"3 February, 2019",26185,student,1
"3 February, 2019",26186,student,1
"3 February, 2019",26187,student,1
"3 February, 2019",26188,student,1
"3 February, 2019",26189,student,1
"3 February, 2019",26190,student,1
"3 February, 2019",26191,student,1
"3 February, 2019",26192,student,1
"3 February, 2019",26193,student,0
"3 February, 2019",26194,student,0
"3 February, 2019",26195,student,0
"3 February, 2019",26196,student,1
"3 February, 2019",26198,student,0
"3 February, 2019",26199,student,0
"4 February, 2019",26200,student,1
"4 February, 2019",26201,student,1
"4 February, 2019",26202,student,0
"4 February, 2019",26203,student,0
"4 February, 2019",26204,student,1
"4 February, 2019",26205,student,1
"4 February, 2019",26206,student,0
"4 February, 2019",26207,student,1
"4 February, 2019",26212,student,1
"4 February, 2019",26215,student,0
"4 February, 2019",26218,student,0
"4 February, 2019",26220,student,0
"4 February, 2019",26221,student,0
"4 February, 2019",26224,student,0
"4 February, 2019",26225,student,1
"4 February, 2019",26226,student,0
"4 February, 2019",26227,student,0
"4 February, 2019",26229,student,0
"5 February, 2019",26230,student,1
"5 February, 2019",26233,student,1
"5 February, 2019",26237,student,0
"5 February, 2019",26238,student,0
"5 February, 2019",26239,student,0
"5 February, 2019",26240,student,0
"5 February, 2019",26241,student,1
"5 February, 2019",26244,student,1
"5 February, 2019",26246,student,0
"5 February, 2019",26247,student,0
"5 February, 2019",26248,student,0
"5 February, 2019",26249,student,0
"5 February, 2019",26250,student,1
"5 February, 2019",26251,student,0
"5 February, 2019",26252,student,1
"5 February, 2019",26253,student,0
"5 February, 2019",26254,student,0
"5 February, 2019",26255,student,0
"5 February, 2019",26256,student,0
"5 February, 2019",26257,student,0
"5 February, 2019",26258,student,0
"5 February, 2019",26259,student,0
"5 February, 2019",26260,student,0
"5 February, 2019",26261,student,0
"5 February, 2019",26262,student,0
"5 February, 2019",26263,student,0
"5 February, 2019",26264,student,0
"5 February, 2019",26272,student,0
"5 February, 2019",26273,student,0
"5 February, 2019",26274,student,0
"5 February, 2019",26275,student,0
"5 February, 2019",26276,student,1
"5 February, 2019",26277,student,1
"6 February, 2019",26278,student,1
"6 February, 2019",26279,student,1
"6 February, 2019",26281,student,1
"6 February, 2019",26282,student,1
"6 February, 2019",26283,student,1
"6 February, 2019",26308,student,0
"6 February, 2019",26309,student,1
"6 February, 2019",26310,student,1
"6 February, 2019",26311,student,1
"7 February, 2019",26316,student,0
"7 February, 2019",26317,student,0
"7 February, 2019",26318,student,0
"7 February, 2019",26321,student,0
"7 February, 2019",26324,student,0
"7 February, 2019",26325,student,0
"7 February, 2019",26327,student,1
"7 February, 2019",26328,student,0
"8 February, 2019",26333,student,1
"8 February, 2019",26335,student,1
"8 February, 2019",26337,student,0
"8 February, 2019",26339,student,1
"8 February, 2019",26341,student,1
"9 February, 2019",26342,student,0
"9 February, 2019",26343,student,0
"9 February, 2019",26345,student,0
"9 February, 2019",26346,student,0
"10 February, 2019",26347,student,1
"10 February, 2019",26349,student,1
